"date","nationality","state","arrivals","year","country","continent","latitude","longitude"
2023-08-01,"GBR","Kedah",950,"2023","United Kingdom","Europe",6.155672,100.569649
2023-08-01,"GBR","Kelantan",25,"2023","United Kingdom","Europe",6.125397,102.238068
2023-08-01,"GBR","Melaka",1,"2023","United Kingdom","Europe",2.1944,102.2486
2023-08-01,"GBR","Pahang",37,"2023","United Kingdom","Europe",3.974341,102.438057
2023-08-01,"GBR","Perak",177,"2023","United Kingdom","Europe",4.69395,101.117577
2023-08-01,"GBR","Perlis",177,"2023","United Kingdom","Europe",6.443589,100.216599
2023-08-01,"GBR","Pulau Pinang",1823,"2023","United Kingdom","Europe",5.285153,100.456238
2023-08-01,"GBR","Sabah",135,"2023","United Kingdom","Europe",5.420404,116.796783
2023-08-01,"GBR","Sarawak",884,"2023","United Kingdom","Europe",1.5575,110.3439
2023-08-01,"GBR","Selangor",23299,"2023","United Kingdom","Europe",3.072751,101.423454
2023-08-01,"GBR","W.P. Labuan",26,"2023","United Kingdom","Europe",5.3,115.22
2023-08-01,"GEO","Johor",5,"2023","Georgia","Asia",1.527549,103.745476
2023-08-01,"GEO","Kedah",2,"2023","Georgia","Asia",6.155672,100.569649
2023-08-01,"GEO","Pulau Pinang",1,"2023","Georgia","Asia",5.285153,100.456238
2023-08-01,"GEO","Sabah",2,"2023","Georgia","Asia",5.420404,116.796783
2023-08-01,"GEO","Selangor",49,"2023","Georgia","Asia",3.072751,101.423454
2023-08-01,"GHA","Johor",12,"2023","Ghana","Africa",1.527549,103.745476
2023-08-01,"GHA","Kedah",1,"2023","Ghana","Africa",6.155672,100.569649
2023-08-01,"GHA","Selangor",126,"2023","Ghana","Africa",3.072751,101.423454
2023-08-01,"GIN","Johor",14,"2023","Guinea","Africa",1.527549,103.745476
2023-08-01,"GIN","Kedah",1,"2023","Guinea","Africa",6.155672,100.569649
2023-08-01,"GIN","Selangor",51,"2023","Guinea","Africa",3.072751,101.423454
2023-08-01,"GMB","Johor",6,"2023","Gambia","Africa",1.527549,103.745476
2023-08-01,"GMB","Sarawak",1,"2023","Gambia","Africa",1.5575,110.3439
2023-08-01,"GMB","Selangor",35,"2023","Gambia","Africa",3.072751,101.423454
2023-08-01,"GNB","Selangor",1,"2023","Guinea-Bissau","Africa",3.072751,101.423454
2023-08-01,"GNQ","Selangor",2,"2023","Equatorial Guinea","Africa",3.072751,101.423454
2023-08-01,"GRC","Johor",52,"2023","Greece","Europe",1.527549,103.745476
2023-08-01,"GRC","Kedah",10,"2023","Greece","Europe",6.155672,100.569649
2023-08-01,"GRC","Kelantan",3,"2023","Greece","Europe",6.125397,102.238068
2023-08-01,"GRC","Negeri Sembilan",1,"2023","Greece","Europe",2.731813,102.252502
2023-08-01,"GRC","Perlis",2,"2023","Greece","Europe",6.443589,100.216599
2023-08-01,"GRC","Pulau Pinang",8,"2023","Greece","Europe",5.285153,100.456238
2023-08-01,"GRC","Sabah",1,"2023","Greece","Europe",5.420404,116.796783
2023-08-01,"GRC","Sarawak",21,"2023","Greece","Europe",1.5575,110.3439
2023-08-01,"GRC","Selangor",409,"2023","Greece","Europe",3.072751,101.423454
2023-08-01,"GRD","Johor",9,"2023","Grenada","North America",1.527549,103.745476
2023-08-01,"GRD","Selangor",22,"2023","Grenada","North America",3.072751,101.423454
2023-08-01,"GTM","Johor",3,"2023","Guatemala","North America",1.527549,103.745476
2023-08-01,"GTM","Pulau Pinang",1,"2023","Guatemala","North America",5.285153,100.456238
2023-08-01,"GTM","Selangor",19,"2023","Guatemala","North America",3.072751,101.423454
2023-08-01,"GUY","Johor",1,"2023","Guyana","South America",1.527549,103.745476
2023-08-01,"GUY","Selangor",8,"2023","Guyana","South America",3.072751,101.423454
2023-08-01,"HKG","Johor",9,"2023","Hong Kong","Asia",1.527549,103.745476
2023-08-01,"HKG","Kedah",1,"2023","Hong Kong","Asia",6.155672,100.569649
2023-08-01,"HKG","Pahang",1,"2023","Hong Kong","Asia",3.974341,102.438057
2023-08-01,"HKG","Perak",30,"2023","Hong Kong","Asia",4.69395,101.117577
2023-08-01,"HKG","Perlis",1,"2023","Hong Kong","Asia",6.443589,100.216599
2023-08-01,"HKG","Sarawak",2,"2023","Hong Kong","Asia",1.5575,110.3439
2023-08-01,"HKG","Selangor",13,"2023","Hong Kong","Asia",3.072751,101.423454
2023-08-01,"HMD","Johor",1,"2023","Heard Island and McDonald Islands","Antarctica",1.527549,103.745476
2023-08-01,"HND","Johor",7,"2023","Honduras","North America",1.527549,103.745476
2023-08-01,"HND","Selangor",12,"2023","Honduras","North America",3.072751,101.423454
2023-08-01,"HRV","Johor",50,"2023","Croatia","Europe",1.527549,103.745476
2023-08-01,"HRV","Pulau Pinang",1,"2023","Croatia","Europe",5.285153,100.456238
2023-08-01,"HRV","Selangor",238,"2023","Croatia","Europe",3.072751,101.423454
2023-08-01,"HTI","Johor",1,"2023","Haiti","North America",1.527549,103.745476
2023-08-01,"HTI","Selangor",3,"2023","Haiti","North America",3.072751,101.423454
2023-08-01,"HUN","Johor",96,"2023","Hungary","Europe",1.527549,103.745476
2023-08-01,"HUN","Kedah",13,"2023","Hungary","Europe",6.155672,100.569649
2023-08-01,"HUN","Pulau Pinang",20,"2023","Hungary","Europe",5.285153,100.456238
2023-08-01,"HUN","Sabah",1,"2023","Hungary","Europe",5.420404,116.796783
2023-08-01,"HUN","Sarawak",7,"2023","Hungary","Europe",1.5575,110.3439
2023-08-01,"HUN","Selangor",518,"2023","Hungary","Europe",3.072751,101.423454
2023-08-01,"IDN","Johor",89381,"2023","Indonesia","Asia",1.527549,103.745476
2023-08-01,"IDN","Kedah",4629,"2023","Indonesia","Asia",6.155672,100.569649
2023-08-01,"IDN","Kelantan",149,"2023","Indonesia","Asia",6.125397,102.238068
2023-08-01,"IDN","Melaka",3374,"2023","Indonesia","Asia",2.1944,102.2486
2023-08-01,"IDN","Negeri Sembilan",7265,"2023","Indonesia","Asia",2.731813,102.252502
2023-08-01,"IDN","Pahang",23,"2023","Indonesia","Asia",3.974341,102.438057
2023-08-01,"IDN","Perak",297,"2023","Indonesia","Asia",4.69395,101.117577
2023-08-01,"IDN","Perlis",514,"2023","Indonesia","Asia",6.443589,100.216599
2023-08-01,"IDN","Pulau Pinang",37925,"2023","Indonesia","Asia",5.285153,100.456238
2023-08-01,"IDN","Sabah",4260,"2023","Indonesia","Asia",5.420404,116.796783
2023-08-01,"IDN","Sarawak",31604,"2023","Indonesia","Asia",1.5575,110.3439
2023-08-01,"IDN","Selangor",115655,"2023","Indonesia","Asia",3.072751,101.423454
2023-08-01,"IDN","W.P. Labuan",56,"2023","Indonesia","Asia",5.3,115.22
2023-08-01,"IND","Johor",25130,"2023","India","Asia",1.527549,103.745476
2023-08-01,"IND","Kedah",1154,"2023","India","Asia",6.155672,100.569649
2023-08-01,"IND","Kelantan",1,"2023","India","Asia",6.125397,102.238068
2023-08-01,"IND","Melaka",1,"2023","India","Asia",2.1944,102.2486
2023-08-01,"IND","Pahang",26,"2023","India","Asia",3.974341,102.438057
2023-08-01,"IND","Perak",213,"2023","India","Asia",4.69395,101.117577
2023-08-01,"IND","Perlis",31,"2023","India","Asia",6.443589,100.216599
2023-08-01,"IND","Pulau Pinang",1011,"2023","India","Asia",5.285153,100.456238
2023-08-01,"IND","Sabah",77,"2023","India","Asia",5.420404,116.796783
2023-08-01,"IND","Sarawak",979,"2023","India","Asia",1.5575,110.3439
2023-08-01,"IND","Selangor",53686,"2023","India","Asia",3.072751,101.423454
2023-08-01,"IND","W.P. Labuan",76,"2023","India","Asia",5.3,115.22
2023-08-01,"IRL","Johor",297,"2023","Ireland","Europe",1.527549,103.745476
2023-08-01,"IRL","Kedah",42,"2023","Ireland","Europe",6.155672,100.569649
2023-08-01,"IRL","Perak",9,"2023","Ireland","Europe",4.69395,101.117577
2023-08-01,"IRL","Perlis",13,"2023","Ireland","Europe",6.443589,100.216599
2023-08-01,"IRL","Pulau Pinang",128,"2023","Ireland","Europe",5.285153,100.456238
2023-08-01,"IRL","Sabah",2,"2023","Ireland","Europe",5.420404,116.796783
2023-08-01,"IRL","Sarawak",23,"2023","Ireland","Europe",1.5575,110.3439
2023-08-01,"IRL","Selangor",1651,"2023","Ireland","Europe",3.072751,101.423454
2023-08-01,"IRN","Johor",204,"2023","Iran","Asia",1.527549,103.745476
2023-08-01,"IRN","Kedah",11,"2023","Iran","Asia",6.155672,100.569649
2023-08-01,"IRN","Pulau Pinang",4,"2023","Iran","Asia",5.285153,100.456238
2023-08-01,"IRN","Sabah",1,"2023","Iran","Asia",5.420404,116.796783
2023-08-01,"IRN","Sarawak",1,"2023","Iran","Asia",1.5575,110.3439
2023-08-01,"IRN","Selangor",2006,"2023","Iran","Asia",3.072751,101.423454
2023-08-01,"IRQ","Johor",68,"2023","Iraq","Asia",1.527549,103.745476
2023-08-01,"IRQ","Pulau Pinang",7,"2023","Iraq","Asia",5.285153,100.456238
2023-08-01,"IRQ","Sarawak",2,"2023","Iraq","Asia",1.5575,110.3439
2023-08-01,"IRQ","Selangor",1324,"2023","Iraq","Asia",3.072751,101.423454
2023-08-01,"ISL","Johor",23,"2023","Iceland","Europe",1.527549,103.745476
2023-08-01,"ISL","Kedah",4,"2023","Iceland","Europe",6.155672,100.569649
2023-08-01,"ISL","Perak",1,"2023","Iceland","Europe",4.69395,101.117577
2023-08-01,"ISL","Sarawak",4,"2023","Iceland","Europe",1.5575,110.3439
2023-08-01,"ISL","Selangor",20,"2023","Iceland","Europe",3.072751,101.423454
2023-08-01,"ITA","Johor",2138,"2023","Italy","Europe",1.527549,103.745476
2023-08-01,"ITA","Kedah",139,"2023","Italy","Europe",6.155672,100.569649
2023-08-01,"ITA","Kelantan",8,"2023","Italy","Europe",6.125397,102.238068
2023-08-01,"ITA","Melaka",3,"2023","Italy","Europe",2.1944,102.2486
2023-08-01,"ITA","Pahang",7,"2023","Italy","Europe",3.974341,102.438057
2023-08-01,"ITA","Perak",20,"2023","Italy","Europe",4.69395,101.117577
2023-08-01,"ITA","Perlis",39,"2023","Italy","Europe",6.443589,100.216599
2023-08-01,"ITA","Pulau Pinang",264,"2023","Italy","Europe",5.285153,100.456238
2023-08-01,"ITA","Sabah",67,"2023","Italy","Europe",5.420404,116.796783
2023-08-01,"ITA","Sarawak",425,"2023","Italy","Europe",1.5575,110.3439
2023-08-01,"ITA","Selangor",12253,"2023","Italy","Europe",3.072751,101.423454
2023-08-01,"ITA","W.P. Labuan",7,"2023","Italy","Europe",5.3,115.22
2023-08-01,"JAM","Johor",6,"2023","Jamaica","North America",1.527549,103.745476
2023-08-01,"JAM","Pulau Pinang",1,"2023","Jamaica","North America",5.285153,100.456238
2023-08-01,"JAM","Selangor",29,"2023","Jamaica","North America",3.072751,101.423454
2023-08-01,"JAM","W.P. Labuan",1,"2023","Jamaica","North America",5.3,115.22
2023-08-01,"JOR","Johor",9,"2023","Jordan","Asia",1.527549,103.745476
2023-08-01,"JOR","Kedah",7,"2023","Jordan","Asia",6.155672,100.569649
2023-08-01,"JOR","Pulau Pinang",13,"2023","Jordan","Asia",5.285153,100.456238
2023-08-01,"JOR","Sabah",1,"2023","Jordan","Asia",5.420404,116.796783
2023-08-01,"JOR","Sarawak",4,"2023","Jordan","Asia",1.5575,110.3439
2023-08-01,"JOR","Selangor",1148,"2023","Jordan","Asia",3.072751,101.423454
2023-08-01,"JPN","Johor",7505,"2023","Japan","Asia",1.527549,103.745476
2023-08-01,"JPN","Kedah",289,"2023","Japan","Asia",6.155672,100.569649
2023-08-01,"JPN","Kelantan",20,"2023","Japan","Asia",6.125397,102.238068
2023-08-01,"JPN","Melaka",1,"2023","Japan","Asia",2.1944,102.2486
2023-08-01,"JPN","Pahang",10,"2023","Japan","Asia",3.974341,102.438057
2023-08-01,"JPN","Perak",94,"2023","Japan","Asia",4.69395,101.117577
2023-08-01,"JPN","Perlis",110,"2023","Japan","Asia",6.443589,100.216599
2023-08-01,"JPN","Pulau Pinang",1973,"2023","Japan","Asia",5.285153,100.456238
2023-08-01,"JPN","Sabah",104,"2023","Japan","Asia",5.420404,116.796783
2023-08-01,"JPN","Sarawak",222,"2023","Japan","Asia",1.5575,110.3439
2023-08-01,"JPN","Selangor",31511,"2023","Japan","Asia",3.072751,101.423454
2023-08-01,"JPN","W.P. Labuan",15,"2023","Japan","Asia",5.3,115.22
2023-08-01,"KAZ","Johor",81,"2023","Kazakhstan","Asia",1.527549,103.745476
2023-08-01,"KAZ","Kedah",7,"2023","Kazakhstan","Asia",6.155672,100.569649
2023-08-01,"KAZ","Perlis",8,"2023","Kazakhstan","Asia",6.443589,100.216599
2023-08-01,"KAZ","Pulau Pinang",1,"2023","Kazakhstan","Asia",5.285153,100.456238
2023-08-01,"KAZ","Sabah",1,"2023","Kazakhstan","Asia",5.420404,116.796783
2023-08-01,"KAZ","Sarawak",2,"2023","Kazakhstan","Asia",1.5575,110.3439
2023-08-01,"KAZ","Selangor",940,"2023","Kazakhstan","Asia",3.072751,101.423454
2023-08-01,"KAZ","W.P. Labuan",1,"2023","Kazakhstan","Asia",5.3,115.22
2023-08-01,"KEN","Johor",159,"2023","Kenya","Africa",1.527549,103.745476
2023-08-01,"KEN","Kedah",4,"2023","Kenya","Africa",6.155672,100.569649
2023-08-01,"KEN","Perlis",1,"2023","Kenya","Africa",6.443589,100.216599
2023-08-01,"KEN","Pulau Pinang",7,"2023","Kenya","Africa",5.285153,100.456238
2023-08-01,"KEN","Sabah",4,"2023","Kenya","Africa",5.420404,116.796783
2023-08-01,"KEN","Sarawak",5,"2023","Kenya","Africa",1.5575,110.3439
2023-08-01,"KEN","Selangor",478,"2023","Kenya","Africa",3.072751,101.423454
2023-08-01,"KGZ","Johor",24,"2023","Kyrgyz Republic","Asia",1.527549,103.745476
2023-08-01,"KGZ","Kedah",2,"2023","Kyrgyz Republic","Asia",6.155672,100.569649
2023-08-01,"KGZ","Pulau Pinang",1,"2023","Kyrgyz Republic","Asia",5.285153,100.456238
2023-08-01,"KGZ","Selangor",264,"2023","Kyrgyz Republic","Asia",3.072751,101.423454
2023-08-01,"KHM","Johor",2600,"2023","Cambodia","Asia",1.527549,103.745476
2023-08-01,"KHM","Kedah",71,"2023","Cambodia","Asia",6.155672,100.569649
2023-08-01,"KHM","Kelantan",525,"2023","Cambodia","Asia",6.125397,102.238068
2023-08-01,"KHM","Perak",6,"2023","Cambodia","Asia",4.69395,101.117577
2023-08-01,"KHM","Perlis",688,"2023","Cambodia","Asia",6.443589,100.216599
2023-08-01,"KHM","Pulau Pinang",39,"2023","Cambodia","Asia",5.285153,100.456238
2023-08-01,"KHM","Sabah",4,"2023","Cambodia","Asia",5.420404,116.796783
2023-08-01,"KHM","Sarawak",9,"2023","Cambodia","Asia",1.5575,110.3439
2023-08-01,"KHM","Selangor",5480,"2023","Cambodia","Asia",3.072751,101.423454
2023-08-01,"KNA","Johor",47,"2023","St. Kitts and Nevis","North America",1.527549,103.745476
2023-08-01,"KNA","Pulau Pinang",4,"2023","St. Kitts and Nevis","North America",5.285153,100.456238
2023-08-01,"KNA","Sabah",1,"2023","St. Kitts and Nevis","North America",5.420404,116.796783
2023-08-01,"KNA","Selangor",73,"2023","St. Kitts and Nevis","North America",3.072751,101.423454
2023-08-01,"KOR","Johor",14489,"2023","South Korea","Asia",1.527549,103.745476
2023-08-01,"KOR","Kedah",154,"2023","South Korea","Asia",6.155672,100.569649
2023-08-01,"KOR","Kelantan",2,"2023","South Korea","Asia",6.125397,102.238068
2023-08-01,"KOR","Melaka",24,"2023","South Korea","Asia",2.1944,102.2486
2023-08-01,"KOR","Pahang",2,"2023","South Korea","Asia",3.974341,102.438057
2023-08-01,"KOR","Perak",12,"2023","South Korea","Asia",4.69395,101.117577
2023-08-01,"KOR","Perlis",72,"2023","South Korea","Asia",6.443589,100.216599
2023-08-01,"KOR","Pulau Pinang",740,"2023","South Korea","Asia",5.285153,100.456238
2023-08-01,"KOR","Sabah",753,"2023","South Korea","Asia",5.420404,116.796783
2023-08-01,"KOR","Sarawak",226,"2023","South Korea","Asia",1.5575,110.3439
2023-08-01,"KOR","Selangor",19550,"2023","South Korea","Asia",3.072751,101.423454
2023-08-01,"KOR","W.P. Labuan",11,"2023","South Korea","Asia",5.3,115.22
2023-08-01,"KWT","Johor",320,"2023","Kuwait","Asia",1.527549,103.745476
2023-08-01,"KWT","Kedah",23,"2023","Kuwait","Asia",6.155672,100.569649
2023-08-01,"KWT","Kelantan",1,"2023","Kuwait","Asia",6.125397,102.238068
2023-08-01,"KWT","Pulau Pinang",47,"2023","Kuwait","Asia",5.285153,100.456238
2023-08-01,"KWT","Selangor",3652,"2023","Kuwait","Asia",3.072751,101.423454
2023-08-01,"LAO","Johor",384,"2023","Lao","Asia",1.527549,103.745476
2023-08-01,"LAO","Kedah",363,"2023","Lao","Asia",6.155672,100.569649
2023-08-01,"LAO","Kelantan",149,"2023","Lao","Asia",6.125397,102.238068
2023-08-01,"LAO","Perak",36,"2023","Lao","Asia",4.69395,101.117577
2023-08-01,"LAO","Perlis",377,"2023","Lao","Asia",6.443589,100.216599
2023-08-01,"LAO","Pulau Pinang",25,"2023","Lao","Asia",5.285153,100.456238
2023-08-01,"LAO","Sarawak",4,"2023","Lao","Asia",1.5575,110.3439
2023-08-01,"LAO","Selangor",575,"2023","Lao","Asia",3.072751,101.423454
2023-08-01,"LBN","Johor",10,"2023","Lebanon","Asia",1.527549,103.745476
2023-08-01,"LBN","Kedah",2,"2023","Lebanon","Asia",6.155672,100.569649
2023-08-01,"LBN","Sarawak",5,"2023","Lebanon","Asia",1.5575,110.3439
2023-08-01,"LBN","Selangor",279,"2023","Lebanon","Asia",3.072751,101.423454
2023-08-01,"LBR","Johor",2,"2023","Liberia","Africa",1.527549,103.745476
2023-08-01,"LBR","Sarawak",1,"2023","Liberia","Africa",1.5575,110.3439
2023-08-01,"LBR","Selangor",8,"2023","Liberia","Africa",3.072751,101.423454
2023-08-01,"LBY","Johor",3,"2023","Libya","Africa",1.527549,103.745476
2023-08-01,"LBY","Kedah",2,"2023","Libya","Africa",6.155672,100.569649
2023-08-01,"LBY","Perlis",1,"2023","Libya","Africa",6.443589,100.216599
2023-08-01,"LBY","Pulau Pinang",6,"2023","Libya","Africa",5.285153,100.456238
2023-08-01,"LBY","Selangor",564,"2023","Libya","Africa",3.072751,101.423454
2023-08-01,"LCA","Johor",8,"2023","St. Lucia","North America",1.527549,103.745476
2023-08-01,"LCA","Kedah",1,"2023","St. Lucia","North America",6.155672,100.569649
2023-08-01,"LCA","Pulau Pinang",1,"2023","St. Lucia","North America",5.285153,100.456238
2023-08-01,"LCA","Sarawak",3,"2023","St. Lucia","North America",1.5575,110.3439
2023-08-01,"LCA","Selangor",10,"2023","St. Lucia","North America",3.072751,101.423454
2023-08-01,"LIE","Kedah",1,"2023","Liechtenstein","Europe",6.155672,100.569649
2023-08-01,"LIE","Selangor",4,"2023","Liechtenstein","Europe",3.072751,101.423454
2023-08-01,"LKA","Johor",1545,"2023","Sri Lanka","Asia",1.527549,103.745476
2023-08-01,"LKA","Kedah",60,"2023","Sri Lanka","Asia",6.155672,100.569649
2023-08-01,"LKA","Pahang",1,"2023","Sri Lanka","Asia",3.974341,102.438057
2023-08-01,"LKA","Perak",6,"2023","Sri Lanka","Asia",4.69395,101.117577
2023-08-01,"LKA","Perlis",2,"2023","Sri Lanka","Asia",6.443589,100.216599
2023-08-01,"LKA","Pulau Pinang",45,"2023","Sri Lanka","Asia",5.285153,100.456238
2023-08-01,"LKA","Sabah",5,"2023","Sri Lanka","Asia",5.420404,116.796783
2023-08-01,"LKA","Sarawak",25,"2023","Sri Lanka","Asia",1.5575,110.3439
2023-08-01,"LKA","Selangor",5524,"2023","Sri Lanka","Asia",3.072751,101.423454
2023-08-01,"LKA","W.P. Labuan",1,"2023","Sri Lanka","Asia",5.3,115.22
2023-08-01,"LSO","Johor",1,"2023","Lesotho","Africa",1.527549,103.745476
2023-08-01,"LSO","Sarawak",1,"2023","Lesotho","Africa",1.5575,110.3439
2023-08-01,"LSO","Selangor",4,"2023","Lesotho","Africa",3.072751,101.423454
2023-08-01,"LTU","Johor",38,"2023","Lithuania","Europe",1.527549,103.745476
2023-08-01,"LTU","Kedah",6,"2023","Lithuania","Europe",6.155672,100.569649
2023-08-01,"LTU","Kelantan",1,"2023","Lithuania","Europe",6.125397,102.238068
2023-08-01,"LTU","Perlis",7,"2023","Lithuania","Europe",6.443589,100.216599
2023-08-01,"LTU","Pulau Pinang",4,"2023","Lithuania","Europe",5.285153,100.456238
2023-08-01,"LTU","Sabah",1,"2023","Lithuania","Europe",5.420404,116.796783
2023-08-01,"LTU","Sarawak",6,"2023","Lithuania","Europe",1.5575,110.3439
2023-08-01,"LTU","Selangor",209,"2023","Lithuania","Europe",3.072751,101.423454
2023-08-01,"LUX","Johor",28,"2023","Luxembourg","Europe",1.527549,103.745476
2023-08-01,"LUX","Kedah",3,"2023","Luxembourg","Europe",6.155672,100.569649
2023-08-01,"LUX","Perlis",4,"2023","Luxembourg","Europe",6.443589,100.216599
2023-08-01,"LUX","Pulau Pinang",3,"2023","Luxembourg","Europe",5.285153,100.456238
2023-08-01,"LUX","Selangor",127,"2023","Luxembourg","Europe",3.072751,101.423454
2023-08-01,"LVA","Johor",9,"2023","Latvia","Europe",1.527549,103.745476
2023-08-01,"LVA","Perlis",1,"2023","Latvia","Europe",6.443589,100.216599
2023-08-01,"LVA","Pulau Pinang",1,"2023","Latvia","Europe",5.285153,100.456238
2023-08-01,"LVA","Sabah",1,"2023","Latvia","Europe",5.420404,116.796783
2023-08-01,"LVA","Sarawak",2,"2023","Latvia","Europe",1.5575,110.3439
2023-08-01,"LVA","Selangor",125,"2023","Latvia","Europe",3.072751,101.423454
2023-08-01,"MAC","Johor",4,"2023","Macao","Asia",1.527549,103.745476
2023-08-01,"MAC","Pahang",1,"2023","Macao","Asia",3.974341,102.438057
2023-08-01,"MAC","Selangor",7,"2023","Macao","Asia",3.072751,101.423454
2023-08-01,"MAR","Johor",102,"2023","Morocco","Africa",1.527549,103.745476
2023-08-01,"MAR","Kedah",15,"2023","Morocco","Africa",6.155672,100.569649
2023-08-01,"MAR","Kelantan",1,"2023","Morocco","Africa",6.125397,102.238068
