date,country,soe,arrivals,arrivals_male,arrivals_female
2024-06-01,BIH,Pulau Pinang,1,1,0
2024-06-01,BIH,Selangor,67,42,25
2024-06-01,BLR,Johor,10,6,4
2024-06-01,BLR,Kedah,11,4,7
2024-06-01,BLR,Kelantan,4,1,3
2024-06-01,BLR,Pulau Pinang,2,0,2
2024-06-01,BLR,Sarawak,1,1,0
2024-06-01,BLR,Selangor,343,147,196
2024-06-01,BLZ,Johor,4,4,0
2024-06-01,BLZ,Selangor,5,4,1
2024-06-01,BOL,Johor,7,2,5
2024-06-01,BOL,Pulau Pinang,2,1,1
2024-06-01,BOL,Sarawak,4,1,3
2024-06-01,BOL,Selangor,19,8,11
2024-06-01,BRA,Johor,316,182,134
2024-06-01,BRA,Kedah,31,19,12
2024-06-01,BRA,Kelantan,1,1,0
2024-06-01,BRA,Perlis,8,3,5
2024-06-01,BRA,Pulau Pinang,21,17,4
2024-06-01,BRA,Sabah,5,4,1
2024-06-01,BRA,Sarawak,5,3,2
2024-06-01,BRA,Selangor,966,581,385
2024-06-01,BRB,Johor,10,2,8
2024-06-01,BRB,Kedah,1,1,0
2024-06-01,BRB,Selangor,5,2,3
2024-06-01,BRN,Johor,367,191,176
2024-06-01,BRN,Kedah,12,7,5
2024-06-01,BRN,Kelantan,5,2,3
2024-06-01,BRN,Perak,4,2,2
2024-06-01,BRN,Perlis,29,14,15
2024-06-01,BRN,Pulau Pinang,18,7,11
2024-06-01,BRN,Sabah,1087,454,633
2024-06-01,BRN,Sarawak,131317,71327,59990
2024-06-01,BRN,Selangor,4831,2452,2379
2024-06-01,BRN,W.P. Labuan,1059,701,358
2024-06-01,BTN,Johor,11,6,5
2024-06-01,BTN,Selangor,50,39,11
2024-06-01,BWA,Kedah,3,1,2
2024-06-01,BWA,Sarawak,1,1,0
2024-06-01,BWA,Selangor,15,5,10
2024-06-01,CAN,Johor,1461,830,631
2024-06-01,CAN,Kedah,125,68,57
2024-06-01,CAN,Kelantan,3,3,0
2024-06-01,CAN,Melaka,2,2,0
2024-06-01,CAN,Pahang,9,5,4
2024-06-01,CAN,Perak,25,13,12
2024-06-01,CAN,Perlis,22,13,9
2024-06-01,CAN,Pulau Pinang,459,259,200
2024-06-01,CAN,Sabah,175,90,85
2024-06-01,CAN,Sarawak,281,151,130
2024-06-01,CAN,Selangor,3855,2232,1623
2024-06-01,CAN,W.P. Labuan,7,4,3
2024-06-01,CHE,Johor,366,217,149
2024-06-01,CHE,Kedah,41,23,18
2024-06-01,CHE,Negeri Sembilan,3,2,1
2024-06-01,CHE,Pahang,5,3,2
2024-06-01,CHE,Perak,5,2,3
2024-06-01,CHE,Perlis,29,17,12
2024-06-01,CHE,Pulau Pinang,113,80,33
2024-06-01,CHE,Sabah,39,18,21
2024-06-01,CHE,Sarawak,47,23,24
2024-06-01,CHE,Selangor,1340,796,544
2024-06-01,CHL,Johor,59,24,35
2024-06-01,CHL,Kedah,8,3,5
2024-06-01,CHL,Kelantan,2,1,1
2024-06-01,CHL,Pahang,1,1,0
2024-06-01,CHL,Perlis,9,7,2
2024-06-01,CHL,Pulau Pinang,8,6,2
2024-06-01,CHL,Sabah,2,1,1
2024-06-01,CHL,Selangor,318,178,140
2024-06-01,CHN,Johor,81971,35785,46186
2024-06-01,CHN,Kedah,1450,647,803
2024-06-01,CHN,Kelantan,36,26,10
2024-06-01,CHN,Melaka,12,11,1
2024-06-01,CHN,Negeri Sembilan,2,2,0
2024-06-01,CHN,Pahang,45,21,24
2024-06-01,CHN,Perak,380,187,193
2024-06-01,CHN,Perlis,504,243,261
2024-06-01,CHN,Pulau Pinang,15103,7353,7750
2024-06-01,CHN,Sabah,24694,10340,14354
2024-06-01,CHN,Sarawak,1706,891,815
2024-06-01,CHN,Selangor,184267,87650,96617
2024-06-01,CHN,W.P. Labuan,34,25,9
2024-06-01,CIV,Selangor,5,4,1
2024-06-01,CMR,Johor,3,1,2
2024-06-01,CMR,Selangor,24,20,4
2024-06-01,COD,Johor,6,5,1
2024-06-01,COD,Selangor,14,11,3
2024-06-01,COG,Selangor,1,1,0
2024-06-01,COL,Johor,27,13,14
2024-06-01,COL,Kedah,15,7,8
2024-06-01,COL,Perak,1,1,0
2024-06-01,COL,Pulau Pinang,5,3,2
2024-06-01,COL,Sabah,3,2,1
2024-06-01,COL,Sarawak,1,0,1
2024-06-01,COL,Selangor,227,118,109
2024-06-01,COL,W.P. Labuan,1,1,0
2024-06-01,COM,Kedah,1,0,1
2024-06-01,COM,Selangor,38,16,22
2024-06-01,CPV,Johor,2,1,1
2024-06-01,CPV,Selangor,5,3,2
2024-06-01,CRI,Johor,13,10,3
2024-06-01,CRI,Kedah,1,0,1
2024-06-01,CRI,Pulau Pinang,10,9,1
2024-06-01,CRI,Sabah,1,0,1
2024-06-01,CRI,Sarawak,2,2,0
2024-06-01,CRI,Selangor,41,19,22
2024-06-01,CUB,Johor,12,7,5
2024-06-01,CUB,Pulau Pinang,3,3,0
2024-06-01,CUB,Selangor,22,12,10
2024-06-01,CYP,Johor,6,3,3
2024-06-01,CYP,Kedah,1,0,1
2024-06-01,CYP,Pulau Pinang,5,2,3
2024-06-01,CYP,Selangor,79,60,19
2024-06-01,CZE,Johor,86,50,36
2024-06-01,CZE,Kedah,39,20,19
2024-06-01,CZE,Kelantan,2,2,0
2024-06-01,CZE,Perlis,1,0,1
2024-06-01,CZE,Pulau Pinang,13,9,4
2024-06-01,CZE,Sabah,3,2,1
2024-06-01,CZE,Sarawak,17,12,5
2024-06-01,CZE,Selangor,484,281,203
2024-06-01,DEU,Johor,2004,1255,749
2024-06-01,DEU,Kedah,295,166,129
2024-06-01,DEU,Kelantan,10,7,3
2024-06-01,DEU,Melaka,3,0,3
2024-06-01,DEU,Negeri Sembilan,6,2,4
2024-06-01,DEU,Pahang,11,9,2
2024-06-01,DEU,Perak,36,25,11
2024-06-01,DEU,Perlis,84,49,35
2024-06-01,DEU,Pulau Pinang,527,370,157
2024-06-01,DEU,Sabah,158,85,73
2024-06-01,DEU,Sarawak,217,132,85
2024-06-01,DEU,Selangor,6228,3790,2438
2024-06-01,DEU,W.P. Labuan,1,0,1
2024-06-01,DJI,Selangor,14,11,3
2024-06-01,DMA,Johor,4,2,2
2024-06-01,DMA,Kedah,1,1,0
2024-06-01,DMA,Pulau Pinang,2,2,0
2024-06-01,DMA,Selangor,44,34,10
2024-06-01,DNK,Johor,271,209,62
2024-06-01,DNK,Kedah,24,15,9
2024-06-01,DNK,Kelantan,4,3,1
2024-06-01,DNK,Pahang,3,2,1
2024-06-01,DNK,Perlis,12,9,3
2024-06-01,DNK,Pulau Pinang,61,42,19
2024-06-01,DNK,Sabah,18,13,5
2024-06-01,DNK,Sarawak,19,9,10
2024-06-01,DNK,Selangor,897,535,362
2024-06-01,DOM,Johor,7,1,6
2024-06-01,DOM,Pulau Pinang,1,0,1
2024-06-01,DOM,Sabah,1,0,1
2024-06-01,DOM,Selangor,12,8,4
2024-06-01,DZA,Johor,31,24,7
2024-06-01,DZA,Kedah,10,6,4
2024-06-01,DZA,Perlis,1,0,1
2024-06-01,DZA,Pulau Pinang,3,3,0
2024-06-01,DZA,Selangor,770,488,282
2024-06-01,ECU,Johor,32,14,18
2024-06-01,ECU,Kedah,1,1,0
2024-06-01,ECU,Perlis,1,0,1
2024-06-01,ECU,Pulau Pinang,3,2,1
2024-06-01,ECU,Sabah,1,0,1
2024-06-01,ECU,Sarawak,2,2,0
2024-06-01,ECU,Selangor,81,46,35
2024-06-01,EGY,Johor,255,216,39
2024-06-01,EGY,Kedah,15,7,8
2024-06-01,EGY,Kelantan,1,1,0
2024-06-01,EGY,Perlis,1,1,0
2024-06-01,EGY,Pulau Pinang,37,22,15
2024-06-01,EGY,Sabah,4,2,2
2024-06-01,EGY,Sarawak,96,70,26
2024-06-01,EGY,Selangor,2160,1291,869
2024-06-01,ERI,Selangor,34,20,14
2024-06-01,ESP,Johor,541,321,220
2024-06-01,ESP,Kedah,71,35,36
2024-06-01,ESP,Kelantan,5,3,2
2024-06-01,ESP,Perak,5,2,3
2024-06-01,ESP,Perlis,12,5,7
2024-06-01,ESP,Pulau Pinang,120,59,61
2024-06-01,ESP,Sabah,50,24,26
2024-06-01,ESP,Sarawak,79,39,40
2024-06-01,ESP,Selangor,3625,1959,1666
2024-06-01,ESP,W.P. Labuan,10,7,3
2024-06-01,EST,Johor,22,13,9
2024-06-01,EST,Kelantan,1,0,1
2024-06-01,EST,Pulau Pinang,5,2,3
2024-06-01,EST,Sabah,4,2,2
2024-06-01,EST,Sarawak,1,0,1
2024-06-01,EST,Selangor,106,65,41
2024-06-01,ETH,Pulau Pinang,2,1,1
2024-06-01,ETH,Selangor,37,21,16
2024-06-01,FIN,Johor,180,107,73
2024-06-01,FIN,Kedah,29,13,16
2024-06-01,FIN,Kelantan,3,1,2
2024-06-01,FIN,Perak,2,2,0
2024-06-01,FIN,Perlis,5,4,1
2024-06-01,FIN,Pulau Pinang,46,30,16
2024-06-01,FIN,Sabah,5,2,3
2024-06-01,FIN,Sarawak,8,4,4
2024-06-01,FIN,Selangor,349,200,149
2024-06-01,FJI,Johor,60,26,34
2024-06-01,FJI,Pulau Pinang,4,1,3
2024-06-01,FJI,Sabah,4,3,1
2024-06-01,FJI,Sarawak,4,4,0
2024-06-01,FJI,Selangor,94,54,40
2024-06-01,FJI,W.P. Labuan,1,1,0
2024-06-01,FRA,Johor,2395,1439,956
2024-06-01,FRA,Kedah,267,141,126
2024-06-01,FRA,Kelantan,36,26,10
2024-06-01,FRA,Melaka,7,4,3
2024-06-01,FRA,Negeri Sembilan,1,0,1
2024-06-01,FRA,Pahang,10,4,6
2024-06-01,FRA,Perak,23,16,7
2024-06-01,FRA,Perlis,94,49,45
2024-06-01,FRA,Pulau Pinang,406,246,160
2024-06-01,FRA,Sabah,121,66,55
2024-06-01,FRA,Sarawak,144,77,67
2024-06-01,FRA,Selangor,9921,5520,4401
2024-06-01,FRA,Terengganu,1,1,0
2024-06-01,FRA,W.P. Labuan,3,2,1
2024-06-01,FSM,Selangor,1,0,1
2024-06-01,GAB,Johor,5,2,3
2024-06-01,GBR,Johor,4939,3195,1744
2024-06-01,GBR,Kedah,764,414,350
2024-06-01,GBR,Kelantan,22,14,8
2024-06-01,GBR,Melaka,6,5,1
2024-06-01,GBR,Negeri Sembilan,2,2,0
2024-06-01,GBR,Pahang,23,21,2
2024-06-01,GBR,Perak,104,61,43
2024-06-01,GBR,Perlis,190,118,72
2024-06-01,GBR,Pulau Pinang,1403,836,567
2024-06-01,GBR,Sabah,563,309,254
2024-06-01,GBR,Sarawak,1145,773,372
2024-06-01,GBR,Selangor,19486,11397,8089
2024-06-01,GBR,Terengganu,1,1,0
2024-06-01,GBR,W.P. Labuan,20,17,3
2024-06-01,GEO,Johor,12,3,9
2024-06-01,GEO,Sarawak,3,1,2
2024-06-01,GEO,Selangor,57,36,21
2024-06-01,GHA,Johor,10,8,2
2024-06-01,GHA,Pulau Pinang,2,1,1
2024-06-01,GHA,Selangor,105,68,37
2024-06-01,GIN,Johor,10,9,1
2024-06-01,GIN,Kedah,1,1,0
2024-06-01,GIN,Kelantan,1,1,0
2024-06-01,GIN,Selangor,54,40,14
2024-06-01,GMB,Johor,5,0,5
2024-06-01,GMB,Selangor,27,14,13
2024-06-01,GNB,Selangor,1,1,0
2024-06-01,GNQ,Selangor,2,1,1
2024-06-01,GRC,Johor,97,78,19
2024-06-01,GRC,Kedah,4,3,1
2024-06-01,GRC,Kelantan,1,1,0
2024-06-01,GRC,Pulau Pinang,6,4,2
2024-06-01,GRC,Sabah,4,2,2
2024-06-01,GRC,Sarawak,5,5,0
2024-06-01,GRC,Selangor,199,137,62
2024-06-01,GRD,Johor,7,5,2
2024-06-01,GRD,Selangor,9,6,3
2024-06-01,GTM,Johor,8,6,2
2024-06-01,GTM,Pulau Pinang,2,1,1
2024-06-01,GTM,Sabah,1,0,1
2024-06-01,GTM,Selangor,23,16,7
2024-06-01,GUY,Johor,1,1,0
2024-06-01,GUY,Selangor,3,2,1
2024-06-01,HKG,Johor,6,4,2
2024-06-01,HKG,Perak,61,20,41
2024-06-01,HKG,Perlis,1,1,0
2024-06-01,HKG,Pulau Pinang,6,1,5
2024-06-01,HKG,Sarawak,1,1,0
2024-06-01,HKG,Selangor,93,70,23
2024-06-01,HND,Johor,3,2,1
2024-06-01,HND,Pulau Pinang,2,1,1
2024-06-01,HND,Selangor,14,7,7
2024-06-01,HRV,Johor,29,27,2
2024-06-01,HRV,Kedah,2,2,0
2024-06-01,HRV,Kelantan,1,1,0
2024-06-01,HRV,Sabah,2,2,0
2024-06-01,HRV,Sarawak,2,1,1
2024-06-01,HRV,Selangor,150,102,48
2024-06-01,HTI,Johor,1,1,0
2024-06-01,HTI,Selangor,16,13,3
2024-06-01,HUN,Johor,76,51,25
2024-06-01,HUN,Kedah,7,3,4
2024-06-01,HUN,Perlis,1,1,0
2024-06-01,HUN,Pulau Pinang,30,19,11
2024-06-01,HUN,Sabah,7,5,2
2024-06-01,HUN,Sarawak,7,3,4
2024-06-01,HUN,Selangor,430,230,200
2024-06-01,IDN,Johor,117386,51562,65824
2024-06-01,IDN,Kedah,5316,1843,3473
2024-06-01,IDN,Kelantan,213,112,101
2024-06-01,IDN,Melaka,5262,2356,2906
2024-06-01,IDN,Negeri Sembilan,7155,4291,2864
2024-06-01,IDN,Pahang,25,13,12
2024-06-01,IDN,Perak,202,38,164
2024-06-01,IDN,Perlis,702,188,514
2024-06-01,IDN,Pulau Pinang,42689,17075,25614
2024-06-01,IDN,Sabah,6036,2910,3126
2024-06-01,IDN,Sarawak,54953,27092,27861
2024-06-01,IDN,Selangor,165487,74754,90733
2024-06-01,IDN,W.P. Labuan,63,39,24
2024-06-01,IND,Johor,50758,31531,19227
2024-06-01,IND,Kedah,1905,1059,846
2024-06-01,IND,Kelantan,5,4,1
2024-06-01,IND,Melaka,2,2,0
2024-06-01,IND,Pahang,18,17,1
2024-06-01,IND,Perak,284,155,129
2024-06-01,IND,Perlis,114,90,24
2024-06-01,IND,Pulau Pinang,1854,1091,763
2024-06-01,IND,Sabah,219,135,84
2024-06-01,IND,Sarawak,2493,1907,586
2024-06-01,IND,Selangor,89482,56049,33433
2024-06-01,IND,W.P. Labuan,79,57,22
2024-06-01,IRL,Johor,304,197,107
2024-06-01,IRL,Kedah,54,31,23
2024-06-01,IRL,Kelantan,1,1,0
2024-06-01,IRL,Pahang,1,0,1
2024-06-01,IRL,Perak,7,4,3
2024-06-01,IRL,Perlis,24,15,9
2024-06-01,IRL,Pulau Pinang,166,93,73
2024-06-01,IRL,Sabah,28,17,11
2024-06-01,IRL,Sarawak,31,23,8
2024-06-01,IRL,Selangor,1755,986,769
2024-06-01,IRL,W.P. Labuan,1,0,1
2024-06-01,IRN,Johor,200,115,85
2024-06-01,IRN,Kedah,14,4,10
2024-06-01,IRN,Perlis,8,7,1
2024-06-01,IRN,Pulau Pinang,12,8,4
2024-06-01,IRN,Sabah,1,1,0
2024-06-01,IRN,Sarawak,3,1,2
2024-06-01,IRN,Selangor,1672,899,773
2024-06-01,IRQ,Johor,39,30,9
2024-06-01,IRQ,Kedah,14,5,9
2024-06-01,IRQ,Pulau Pinang,2,1,1
2024-06-01,IRQ,Selangor,2478,1560,918
2024-06-01,ISL,Johor,3,2,1
2024-06-01,ISL,Selangor,42,22,20
2024-06-01,ITA,Johor,643,408,235
2024-06-01,ITA,Kedah,57,35,22
2024-06-01,ITA,Kelantan,3,2,1
2024-06-01,ITA,Melaka,2,2,0
2024-06-01,ITA,Pahang,2,2,0
2024-06-01,ITA,Perak,5,2,3
2024-06-01,ITA,Perlis,15,11,4
2024-06-01,ITA,Pulau Pinang,103,73,30
2024-06-01,ITA,Sabah,57,32,25
2024-06-01,ITA,Sarawak,54,30,24
2024-06-01,ITA,Selangor,3628,2215,1413
2024-06-01,ITA,W.P. Labuan,2,1,1
2024-06-01,JAM,Johor,3,1,2
2024-06-01,JAM,Pulau Pinang,1,1,0
2024-06-01,JAM,Selangor,13,8,5
2024-06-01,JOR,Johor,25,18,7
2024-06-01,JOR,Kedah,24,14,10
2024-06-01,JOR,Kelantan,1,1,0
2024-06-01,JOR,Pahang,1,1,0
2024-06-01,JOR,Pulau Pinang,15,7,8
2024-06-01,JOR,Sarawak,1,1,0
2024-06-01,JOR,Selangor,1600,870,730
2024-06-01,JPN,Johor,6192,4164,2028
2024-06-01,JPN,Kedah,142,76,66
2024-06-01,JPN,Kelantan,7,4,3
2024-06-01,JPN,Melaka,2,2,0
2024-06-01,JPN,Pahang,16,12,4
2024-06-01,JPN,Perak,63,43,20
2024-06-01,JPN,Perlis,83,61,22
2024-06-01,JPN,Pulau Pinang,1259,924,335
2024-06-01,JPN,Sabah,347,163,184
2024-06-01,JPN,Sarawak,192,111,81
2024-06-01,JPN,Selangor,20914,12345,8569
2024-06-01,JPN,W.P. Labuan,10,6,4
2024-06-01,KAZ,Johor,74,37,37
2024-06-01,KAZ,Kedah,13,6,7
2024-06-01,KAZ,Kelantan,2,0,2
2024-06-01,KAZ,Perlis,5,2,3
2024-06-01,KAZ,Pulau Pinang,10,6,4
2024-06-01,KAZ,Sabah,3,2,1
2024-06-01,KAZ,Sarawak,4,1,3
2024-06-01,KAZ,Selangor,3717,1485,2232
2024-06-01,KAZ,W.P. Labuan,1,1,0
2024-06-01,KEN,Johor,56,27,29
2024-06-01,KEN,Kedah,7,2,5
2024-06-01,KEN,Pulau Pinang,10,5,5
2024-06-01,KEN,Sabah,2,0,2
2024-06-01,KEN,Sarawak,2,2,0
2024-06-01,KEN,Selangor,872,423,449
2024-06-01,KGZ,Johor,34,25,9
2024-06-01,KGZ,Kedah,6,3,3
2024-06-01,KGZ,Kelantan,1,0,1
2024-06-01,KGZ,Pulau Pinang,9,5,4
2024-06-01,KGZ,Sabah,4,2,2
2024-06-01,KGZ,Selangor,371,180,191
2024-06-01,KHM,Johor,1562,659,903
2024-06-01,KHM,Kedah,152,97,55
2024-06-01,KHM,Kelantan,431,229,202
2024-06-01,KHM,Perak,11,4,7
2024-06-01,KHM,Perlis,727,419,308
2024-06-01,KHM,Pulau Pinang,42,15,27
2024-06-01,KHM,Sabah,4,0,4
2024-06-01,KHM,Sarawak,18,10,8
2024-06-01,KHM,Selangor,3813,1852,1961
2024-06-01,KNA,Johor,22,14,8
2024-06-01,KNA,Kedah,2,0,2
2024-06-01,KNA,Pulau Pinang,1,1,0
2024-06-01,KNA,Selangor,59,48,11
2024-06-01,KOR,Johor,9723,5374,4349
2024-06-01,KOR,Kedah,116,67,49
2024-06-01,KOR,Kelantan,7,4,3
2024-06-01,KOR,Pahang,2,2,0
2024-06-01,KOR,Perak,14,10,4
2024-06-01,KOR,Perlis,66,47,19
2024-06-01,KOR,Pulau Pinang,580,348,232
2024-06-01,KOR,Sabah,15562,6116,9446
2024-06-01,KOR,Sarawak,262,159,103
2024-06-01,KOR,Selangor,15547,8567,6980
2024-06-01,KOR,W.P. Labuan,3,0,3
2024-06-01,KWT,Johor,88,45,43
2024-06-01,KWT,Kedah,21,10,11
2024-06-01,KWT,Perlis,1,1,0
2024-06-01,KWT,Pulau Pinang,26,16,10
2024-06-01,KWT,Selangor,1117,608,509
2024-06-01,LAO,Johor,185,61,124
2024-06-01,LAO,Kedah,1041,84,957
2024-06-01,LAO,Kelantan,168,18,150
2024-06-01,LAO,Perak,43,5,38
2024-06-01,LAO,Perlis,458,94,364
2024-06-01,LAO,Pulau Pinang,66,30,36
2024-06-01,LAO,Sabah,1,0,1
2024-06-01,LAO,Sarawak,25,17,8
2024-06-01,LAO,Selangor,361,115,246
2024-06-01,LBN,Johor,21,12,9
2024-06-01,LBN,Kedah,7,2,5
2024-06-01,LBN,Pulau Pinang,5,2,3
2024-06-01,LBN,Sabah,1,1,0
2024-06-01,LBN,Sarawak,2,2,0
2024-06-01,LBN,Selangor,402,234,168
2024-06-01,LBR,Johor,2,2,0
2024-06-01,LBR,Sarawak,1,1,0
2024-06-01,LBR,Selangor,5,4,1
2024-06-01,LBY,Johor,4,2,2
2024-06-01,LBY,Kedah,1,1,0
2024-06-01,LBY,Selangor,363,254,109
2024-06-01,LCA,Johor,4,4,0
2024-06-01,LCA,Pulau Pinang,3,3,0
2024-06-01,LCA,Sarawak,4,2,2
2024-06-01,LCA,Selangor,13,9,4
2024-06-01,LIE,Johor,1,1,0
2024-06-01,LIE,Sabah,1,0,1
2024-06-01,LIE,Selangor,2,1,1
2024-06-01,LKA,Johor,804,494,310
2024-06-01,LKA,Kedah,37,21,16
2024-06-01,LKA,Kelantan,1,1,0
2024-06-01,LKA,Melaka,1,1,0
2024-06-01,LKA,Pahang,1,0,1
2024-06-01,LKA,Perlis,7,3,4
2024-06-01,LKA,Pulau Pinang,114,73,41
2024-06-01,LKA,Sabah,5,1,4
2024-06-01,LKA,Sarawak,31,22,9
2024-06-01,LKA,Selangor,4448,2720,1728
2024-06-01,LKA,W.P. Labuan,1,1,0
2024-06-01,LSO,Selangor,7,5,2
2024-06-01,LTU,Johor,40,24,16
2024-06-01,LTU,Kedah,10,4,6
2024-06-01,LTU,Pahang,1,1,0
2024-06-01,LTU,Perlis,2,1,1
2024-06-01,LTU,Pulau Pinang,9,4,5
2024-06-01,LTU,Sabah,2,2,0
2024-06-01,LTU,Sarawak,2,2,0
2024-06-01,LTU,Selangor,267,125,142
2024-06-01,LUX,Johor,5,4,1
2024-06-01,LUX,Kedah,2,0,2
2024-06-01,LUX,Kelantan,1,1,0
2024-06-01,LUX,Perlis,1,1,0
2024-06-01,LUX,Pulau Pinang,1,0,1
2024-06-01,LUX,Sabah,3,2,1
2024-06-01,LUX,Sarawak,2,2,0
2024-06-01,LUX,Selangor,52,28,24
2024-06-01,LVA,Johor,9,7,2
2024-06-01,LVA,Perak,1,0,1
2024-06-01,LVA,Pulau Pinang,2,1,1
2024-06-01,LVA,Sabah,3,1,2
2024-06-01,LVA,Sarawak,5,4,1
2024-06-01,LVA,Selangor,141,62,79
2024-06-01,LVA,W.P. Labuan,3,2,1
2024-06-01,MAC,Perak,1,0,1
2024-06-01,MAC,Pulau Pinang,1,0,1
2024-06-01,MAC,Selangor,1,0,1
2024-06-01,MAR,Johor,92,54,38
2024-06-01,MAR,Kedah,12,7,5
2024-06-01,MAR,Pulau Pinang,16,11,5
2024-06-01,MAR,Sabah,4,1,3
2024-06-01,MAR,Sarawak,11,6,5
2024-06-01,MAR,Selangor,1226,694,532
2024-06-01,MCO,Johor,1,1,0
2024-06-01,MCO,Selangor,1,1,0
2024-06-01,MDA,Johor,11,4,7
2024-06-01,MDA,Kedah,2,1,1
2024-06-01,MDA,Pahang,1,1,0
2024-06-01,MDA,Pulau Pinang,1,0,1
2024-06-01,MDA,Sabah,1,1,0
2024-06-01,MDA,Selangor,26,16,10
2024-06-01,MDG,Johor,18,7,11
2024-06-01,MDG,Selangor,120,45,75
2024-06-01,MDV,Johor,142,85,57
2024-06-01,MDV,Kedah,1,1,0
2024-06-01,MDV,Kelantan,1,1,0
2024-06-01,MDV,Perlis,1,1,0
2024-06-01,MDV,Pulau Pinang,6,3,3
2024-06-01,MDV,Sarawak,1,1,0
2024-06-01,MDV,Selangor,4053,2193,1860
2024-06-01,MEX,Johor,148,73,75
2024-06-01,MEX,Kedah,20,12,8
2024-06-01,MEX,Kelantan,2,1,1
2024-06-01,MEX,Perak,3,3,0
2024-06-01,MEX,Perlis,3,2,1
2024-06-01,MEX,Pulau Pinang,27,17,10
2024-06-01,MEX,Sabah,3,2,1
2024-06-01,MEX,Sarawak,2,2,0
2024-06-01,MEX,Selangor,639,323,316
2024-06-01,MHL,Selangor,6,3,3
2024-06-01,MKD,Johor,11,9,2
2024-06-01,MKD,Kedah,3,2,1
2024-06-01,MKD,Pulau Pinang,1,0,1
2024-06-01,MKD,Sarawak,3,2,1
2024-06-01,MKD,Selangor,25,14,11
2024-06-01,MLI,Johor,3,3,0
2024-06-01,MLI,Selangor,7,4,3
2024-06-01,MLT,Johor,12,5,7
2024-06-01,MLT,Kedah,5,3,2
2024-06-01,MLT,Pulau Pinang,2,2,0
2024-06-01,MLT,Sabah,1,1,0
2024-06-01,MLT,Sarawak,3,3,0
2024-06-01,MLT,Selangor,50,29,21
2024-06-01,MMR,Johor,10838,3120,7718
2024-06-01,MMR,Kedah,105,27,78
2024-06-01,MMR,Kelantan,1,0,1
2024-06-01,MMR,Pahang,4,3,1
2024-06-01,MMR,Perak,44,7,37
2024-06-01,MMR,Perlis,8,3,5
2024-06-01,MMR,Pulau Pinang,355,134,221
2024-06-01,MMR,Sabah,36,15,21
2024-06-01,MMR,Sarawak,115,52,63
2024-06-01,MMR,Selangor,4861,2798,2063
2024-06-01,MNE,Johor,4,3,1
2024-06-01,MNE,Selangor,7,2,5
2024-06-01,MNG,Johor,211,73,138
2024-06-01,MNG,Kedah,9,6,3
2024-06-01,MNG,Pulau Pinang,4,2,2
2024-06-01,MNG,Selangor,407,151,256
2024-06-01,MOZ,Selangor,21,8,13
2024-06-01,MRT,Selangor,26,22,4
2024-06-01,MUS,Johor,126,71,55
2024-06-01,MUS,Kedah,7,4,3
2024-06-01,MUS,Kelantan,2,1,1
2024-06-01,MUS,Pahang,1,1,0
2024-06-01,MUS,Perlis,4,2,2
2024-06-01,MUS,Pulau Pinang,3,1,2
2024-06-01,MUS,Sabah,1,1,0
2024-06-01,MUS,Sarawak,1,1,0
2024-06-01,MUS,Selangor,1223,656,567
2024-06-01,MWI,Johor,1,1,0
2024-06-01,MWI,Selangor,19,12,7
2024-06-01,NAM,Johor,4,2,2
2024-06-01,NAM,Pulau Pinang,1,1,0
2024-06-01,NAM,Selangor,19,11,8
2024-06-01,NGA,Johor,37,27,10
2024-06-01,NGA,Pulau Pinang,3,2,1
2024-06-01,NGA,Sarawak,8,7,1
2024-06-01,NGA,Selangor,429,331,98
2024-06-01,NIC,Johor,3,2,1
2024-06-01,NIC,Kedah,4,1,3
2024-06-01,NIC,Sabah,1,1,0
2024-06-01,NIC,Selangor,7,2,5
2024-06-01,NLD,Johor,948,620,328
2024-06-01,NLD,Kedah,165,94,71
2024-06-01,NLD,Kelantan,4,3,1
2024-06-01,NLD,Melaka,1,1,0
2024-06-01,NLD,Negeri Sembilan,2,0,2
2024-06-01,NLD,Pahang,1,0,1
2024-06-01,NLD,Perak,14,9,5
2024-06-01,NLD,Perlis,38,19,19
2024-06-01,NLD,Pulau Pinang,193,117,76
2024-06-01,NLD,Sabah,86,49,37
2024-06-01,NLD,Sarawak,92,63,29
2024-06-01,NLD,Selangor,4142,2424,1718
2024-06-01,NOR,Johor,218,132,86
2024-06-01,NOR,Kedah,18,12,6
2024-06-01,NOR,Pahang,1,1,0
2024-06-01,NOR,Perak,5,3,2
2024-06-01,NOR,Perlis,3,3,0
2024-06-01,NOR,Pulau Pinang,48,30,18
2024-06-01,NOR,Sabah,10,8,2
2024-06-01,NOR,Sarawak,18,14,4
2024-06-01,NOR,Selangor,974,573,401
2024-06-01,NPL,Johor,1126,789,337
2024-06-01,NPL,Kedah,24,13,11
2024-06-01,NPL,Perlis,1,1,0
2024-06-01,NPL,Pulau Pinang,25,22,3
2024-06-01,NPL,Sabah,3,1,2
2024-06-01,NPL,Sarawak,143,91,52
2024-06-01,NPL,Selangor,2965,2593,372
2024-06-01,NPL,W.P. Labuan,78,75,3
2024-06-01,NRU,Selangor,4,3,1
2024-06-01,NZL,Johor,870,512,358
2024-06-01,NZL,Kedah,68,39,29
2024-06-01,NZL,Kelantan,1,0,1
2024-06-01,NZL,Pahang,4,2,2
2024-06-01,NZL,Perak,25,16,9
2024-06-01,NZL,Perlis,12,8,4
2024-06-01,NZL,Pulau Pinang,301,151,150
